,Date,Sport,Séance,Exercice,Durée,poid,Nbr_de_repetitions,Commentaire,id
335,2024-04-30,Musculation,Dos,Rear Delt,,59.0,10.0,,335
336,2024-04-30,Musculation,Dos,Rear Delt,,59.0,10.0,,336
337,2024-04-30,Musculation,Dos,Rear Delt,,59.0,10.0,,337
338,2024-04-30,Musculation,Dos,Rear Delt,,59.0,10.0,,338
339,2024-04-30,Musculation,Dos,Rear Delt,,59.0,10.0,,339
340,2024-04-30,Musculation,Jambes,Seated Row,,61.3,8.0,,340
341,2024-04-30,Musculation,Jambes,Seated Row,,61.3,8.0,,341
342,2024-04-30,Musculation,Jambes,Seated Row,,,,,342
343,2024-04-30,Musculation,Jambes,Seated Row,,61.3,8.0,,343
344,2024-02-05,Musculation,Jambes,Squat,,65.0,10.0,,344
345,2024-02-05,Musculation,Jambes,Squat,,65.0,10.0,,345
346,2024-02-05,Musculation,Jambes,Squat,,65.0,10.0,,346
347,2024-02-05,Musculation,Jambes,Squat,,65.0,10.0,,347
348,2024-02-05,Musculation,Jambes,Squat,,65.0,10.0,,348
349,2024-02-05,Musculation,Jambes,Hip Thrust,,30.0,10.0,,349
350,2024-02-05,Musculation,Jambes,Hip Thrust,,30.0,10.0,,350
351,2024-02-05,Musculation,Jambes,Hip Thrust,,30.0,10.0,,351
352,2024-02-05,Musculation,Jambes,Hip Thrust,,30.0,10.0,,352
353,2024-02-05,Musculation,Jambes,Hip Thrust,,30.0,10.0,,353
354,2024-02-05,Musculation,Jambes,Leg Press,,73.0,12.0,,354
355,2024-02-05,Musculation,Jambes,Leg Press,,73.0,12.0,,355
356,2024-02-05,Musculation,Jambes,Leg Press,,73.0,12.0,,356
357,2024-02-05,Musculation,Jambes,Leg Press,,73.0,12.0,,357
358,2024-02-05,Musculation,Jambes,Leg Press,,73.0,12.0,,358
359,2024-02-05,Musculation,Jambes,Leg Extension,,52.0,10.0,,359
360,2024-02-05,Musculation,Jambes,Leg Extension,,52.0,10.0,,360
361,2024-03-05,Musculation,Épaules,Développé Militaire à la barre,,40.0,10.0,,361
362,2024-03-05,Musculation,Épaules,Développé Militaire à la barre,,40.0,10.0,,362
363,2024-03-05,Musculation,Épaules,Développé Militaire à la barre,,40.0,10.0,,363
364,2024-03-05,Musculation,Épaules,Triceps à la Poulie Inversée,,32.0,12.0,,364
365,2024-03-05,Musculation,Épaules,Triceps à la Poulie Inversée,,32.0,12.0,,365
366,2024-03-05,Musculation,Épaules,Triceps à la Poulie Inversée,,36.0,12.0,,366
367,2024-03-05,Musculation,Épaules,Triceps à la Poulie Inversée,,36.0,12.0,,367
368,2024-03-05,Musculation,Épaules,Triceps à la Poulie Inversée,,36.0,12.0,,368
369,2024-03-05,Musculation,Épaules,Élévations Latérales à la poulie,,20.3,10.0,,369
370,2024-03-05,Musculation,Épaules,Élévations Latérales à la poulie,,20.3,10.0,,370
371,2024-03-05,Musculation,Épaules,Élévations Latérales à la poulie,,20.3,10.0,,371
372,2024-03-05,Musculation,Épaules,Converging Shoulder Press,,23.0,10.0,,372
373,2024-03-05,Musculation,Épaules,Converging Shoulder Press,,23.0,10.0,,373
374,2024-03-05,Musculation,Épaules,Élévation Latérale Haltères,,5.0,10.0,,374
375,2024-03-05,Musculation,Épaules,Élévation Latérale Haltères,,5.0,10.0,,375
376,2024-03-05,Musculation,Épaules,Élévation Latérale Haltères,,5.0,10.0,,376
377,2024-03-05,Musculation,Épaules,Élévation Latérale Haltères,,5.0,10.0,,377
378,2024-03-05,Musculation,Épaules,Élévation Latérale Haltères,,5.0,10.0,,378
379,2024-09-05,Musculation,Jambes,Squat,,60.0,10.0,,379
380,2024-09-05,Musculation,Jambes,Squat,,80.0,10.0,,380
381,2024-09-05,Musculation,Jambes,Squat,,80.0,10.0,,381
382,2024-09-05,Musculation,Jambes,Squat,,70.0,10.0,,382
383,2024-09-05,Musculation,Jambes,Squat,,70.0,10.0,,383
384,2024-09-05,Musculation,Jambes,Hip Thrust,,100.0,10.0,,384
385,2024-09-05,Musculation,Jambes,Hip Thrust,,100.0,10.0,,385
386,2024-09-05,Musculation,Jambes,Hip Thrust,,100.0,10.0,,386
387,2024-09-05,Musculation,Jambes,Hip Thrust,,100.0,10.0,,387
388,2024-09-05,Musculation,Jambes,Hip Thrust,,100.0,10.0,,388
389,2024-09-05,Musculation,Jambes,Mollet sur Leg Press,,73.0,10.0,,389
390,2024-09-05,Musculation,Jambes,Mollet sur Leg Press,,73.0,10.0,,390
391,2024-09-05,Musculation,Jambes,Mollet sur Leg Press,,73.0,10.0,,391
392,2024-09-05,Musculation,Jambes,Mollet sur Leg Press,,73.0,10.0,,392
393,2024-09-05,Musculation,Jambes,Mollet sur Leg Press,,73.0,10.0,,393
394,2024-09-05,Musculation,Jambes,Hip Abduction,,59.0,10.0,,394
395,2024-09-05,Musculation,Jambes,Hip Abduction,,59.0,10.0,,395
396,2024-09-05,Musculation,Jambes,Hip Abduction,,59.0,10.0,,396
397,2024-09-05,Musculation,Jambes,Hip Abduction,,59.0,10.0,,397
398,2024-09-05,Musculation,Jambes,Hip Abduction,,59.0,10.0,,398
399,2024-09-05,Musculation,Jambes,Hip Abduction,,59.0,10.0,,399
400,2024-09-05,Musculation,Jambes,Hip Abduction,,59.0,10.0,,400
401,2024-09-05,Musculation,Jambes,Hip Abduction,,59.0,10.0,,401
402,2024-09-05,Musculation,Jambes,Hip Abduction,,59.0,10.0,,402
403,2024-09-05,Musculation,Jambes,Leg Extension,,59.0,19.0,,403
404,2024-09-05,Musculation,Jambes,Leg Extension,,52.0,12.0,,404
405,2024-09-05,Musculation,Jambes,Leg Extension,,52.0,12.0,,405
406,2024-09-05,Musculation,Jambes,Leg Extension,,52.0,12.0,,406
407,2024-10-05,Musculation,Haut du Corps,Développé Militaire à la barre,,40.0,10.0,,407
408,2024-10-05,Musculation,Haut du Corps,Développé Militaire à la barre,,50.0,10.0,,408
409,2024-10-05,Musculation,Haut du Corps,Développé Militaire à la barre,,50.0,8.0,,409
410,2024-10-05,Musculation,Haut du Corps,Développé Militaire à la barre,,50.0,8.0,,410
411,2024-10-05,Musculation,Haut du Corps,Développé Militaire à la barre,,40.0,10.0,,411
412,2024-10-05,Musculation,Haut du Corps,Pec Fly,,66.0,12.0,,412
413,2024-10-05,Musculation,Haut du Corps,Pec Fly,,66.0,12.0,,413
414,2024-10-05,Musculation,Haut du Corps,Pec Fly,,72.0,12.0,,414
415,2024-10-05,Musculation,Haut du Corps,Pec Fly,,72.0,12.0,,415
416,2024-10-05,Musculation,Haut du Corps,Pec Fly,,72.0,12.0,,416
417,2024-10-05,Musculation,Haut du Corps,Pec Fly,,,,Penser à prendre la poignée la plus basse,417
418,2024-10-05,Musculation,Haut du Corps,Converging Chest Press,,32.0,12.0,,418
419,2024-10-05,Musculation,Haut du Corps,Converging Chest Press,,32.0,12.0,,419
420,2024-10-05,Musculation,Haut du Corps,Converging Chest Press,,34.3,12.0,,420
421,2024-10-05,Musculation,Haut du Corps,Converging Chest Press,,34.3,12.0,,421
422,2024-10-05,Musculation,Haut du Corps,Converging Chest Press,,34.3,12.0,,422
423,2024-10-05,Musculation,Haut du Corps,Triceps à la Poulie Inversée,,36.0,12.0,,423
424,2024-10-05,Musculation,Haut du Corps,Triceps à la Poulie Inversée,,36.0,12.0,,424
425,2024-10-05,Musculation,Haut du Corps,Triceps à la Poulie Inversée,,36.0,12.0,,425
426,2024-11-05,Musculation,Dos,Traction avec Élastique,,,5.0,,426
427,2024-11-05,Musculation,Dos,Traction avec Élastique,,,5.0,,427
428,2024-11-05,Musculation,Dos,Traction avec Élastique,,,5.0,,428
429,2024-11-05,Musculation,Dos,Traction avec Élastique,,,5.0,,429
430,2024-11-05,Musculation,Dos,Traction avec Élastique,,,5.0,,430
431,2024-11-05,Musculation,Dos,Tirage Verticale,,59.0,8.0,,431
432,2024-11-05,Musculation,Dos,Tirage Verticale,,59.0,10.0,,432
433,2024-11-05,Musculation,Dos,Tirage Verticale,,59.0,7.0,,433
434,2024-11-05,Musculation,Dos,Tirage Verticale,,59.0,10.0,,434
435,2024-11-05,Musculation,Dos,Tirage Verticale,,59.0,5.0,,435
436,2024-11-05,Musculation,Dos,Biceps Curls,,6.0,10.0,,436
437,2024-11-05,Musculation,Dos,Biceps Curls,,6.0,12.0,,437
438,2024-11-05,Musculation,Dos,Biceps Curls,,6.0,10.0,,438
439,2024-11-05,Musculation,Dos,Biceps Curls,,6.0,12.0,,439
440,2024-11-05,Musculation,Dos,Rear Delt,,59.0,12.0,,440
441,2024-11-05,Musculation,Dos,Rear Delt,,59.0,12.0,,441
442,2024-11-05,Musculation,Dos,Rear Delt,,59.0,10.0,,442
443,2024-05-13,Musculation,Dos,Back Extension,,10.0,10.0,,443
444,2024-05-13,Musculation,Dos,Back Extension,,10.0,10.0,,444
445,2024-05-13,Musculation,Dos,Back Extension,,10.0,10.0,,445
446,2024-05-13,Musculation,Dos,Back Extension,,10.0,10.0,,446
447,2024-05-13,Musculation,Dos,Back Extension,,10.0,10.0,,447
448,2024-05-13,Musculation,Dos,Rotary Torso,,59.0,10.0,,448
449,2024-05-13,Musculation,Dos,Rotary Torso,,64.0,10.0,,449
450,2024-05-13,Musculation,Dos,Rotary Torso,,64.0,10.0,,450
451,2024-05-14,Musculation,Pectoraux,Développé Couché,,40.0,15.0,,451
452,2024-05-14,Musculation,Pectoraux,Développé Couché,,50.0,12.0,,452
453,2024-05-14,Musculation,Pectoraux,Développé Couché,,50.0,8.0,,453
454,2024-05-14,Musculation,Pectoraux,Développé Couché,,50.0,9.0,,454
455,2024-05-14,Musculation,Pectoraux,Pectoraux à la Poulie Haut,,21.3,10.0,,455
456,2024-05-14,Musculation,Pectoraux,Pectoraux à la Poulie Haut,,21.3,10.0,,456
457,2024-05-14,Musculation,Pectoraux,Pectoraux à la Poulie Haut,,21.3,10.0,,457
458,2024-05-14,Musculation,Pectoraux,Pectoraux à la Poulie Haut,,21.3,10.0,,458
459,2024-05-14,Musculation,Pectoraux,Pectoraux à la Poulie Haut,,21.3,10.0,,459
460,2024-05-14,Musculation,Pectoraux,Triceps à la Poulie Inversée,,34.3,15.0,,460
461,2024-05-14,Musculation,Pectoraux,Triceps à la Poulie Inversée,,38.3,15.0,,461
462,2024-05-14,Musculation,Pectoraux,Triceps à la Poulie Inversée,,38.3,15.0,,462
463,2024-05-14,Musculation,Pectoraux,Triceps à la Poulie Inversée,,38.3,15.0,,463
464,2024-05-14,Musculation,Pectoraux,Triceps à la Poulie Inversée,,38.3,12.0,,464
465,2024-05-14,Musculation,Pectoraux,Pec Fly,,79.0,19.0,,465
466,2024-05-14,Musculation,Pectoraux,Pec Fly,,79.0,8.0,,466
467,2024-05-14,Musculation,Pectoraux,Pec Fly,,79.0,8.0,,467
468,2024-05-14,Musculation,Pectoraux,Pec Fly,,79.0,8.0,,468
469,2024-05-14,Musculation,Pectoraux,Pec Fly,,79.0,8.0,,469
470,2024-05-16,Musculation,Full Body,Développé Militaire à la barre,,45.0,10.0,,470
471,2024-05-16,Musculation,Full Body,Développé Militaire à la barre,,45.0,10.0,,471
472,2024-05-16,Musculation,Full Body,Développé Militaire à la barre,,45.0,10.0,,472
473,2024-05-16,Musculation,Full Body,Développé Militaire à la barre,,45.0,10.0,,473
474,2024-05-16,Musculation,Full Body,Développé Militaire à la barre,,45.0,10.0,,474
475,2024-05-16,Musculation,Dos,Traction avec Élastique,,,10.0,,475
476,2024-05-16,Musculation,Dos,Traction avec Élastique,,,10.0,,476
477,2024-05-16,Musculation,Dos,Traction avec Élastique,,,10.0,,477
478,2024-05-16,Musculation,Dos,Traction avec Élastique,,,10.0,,478
479,2024-05-16,Musculation,Dos,Traction avec Élastique,,,10.0,,479
480,2024-05-17,Musculation,Jambes,Squat,,60.0,10.0,,480
481,2024-05-17,Musculation,Jambes,Squat,,60.0,10.0,,481
482,2024-05-17,Musculation,Jambes,Squat,,60.0,10.0,,482
483,2024-05-17,Musculation,Jambes,Squat,,60.0,10.0,,483
484,2024-05-17,Musculation,Jambes,Squat,,60.0,10.0,,484
485,2024-05-17,Musculation,Jambes,Hip Thrust,,100.0,10.0,,485
486,2024-05-17,Musculation,Jambes,Hip Thrust,,100.0,10.0,,486
487,2024-05-17,Musculation,Jambes,Hip Thrust,,100.0,10.0,,487
488,2024-05-17,Musculation,Jambes,Hip Thrust,,100.0,10.0,,488
489,2024-05-18,Musculation,Bras,Biceps Curl Poulie,,32.0,10.0,,489
490,2024-05-18,Musculation,Bras,Biceps Curl Poulie,,27.0,10.0,,490
491,2024-05-18,Musculation,Bras,Biceps Curl Poulie,,27.0,10.0,,491
492,2024-05-18,Musculation,Bras,Biceps Curl Poulie,,27.0,10.0,,492
493,2024-05-18,Musculation,Bras,Biceps Curl Poulie,,27.0,10.0,,493
494,2024-05-18,Musculation,Bras,Triceps à la Poulie Inversée,,36.0,10.0,,494
495,2024-05-18,Musculation,Bras,Triceps à la Poulie Inversée,,41.0,12.0,,495
496,2024-05-18,Musculation,Bras,Triceps à la Poulie Inversée,,41.0,12.0,,496
497,2024-05-18,Musculation,Bras,Triceps à la Poulie Inversée,,43.3,12.0,,497
498,2024-05-18,Musculation,Bras,Triceps à la Poulie Inversée,,43.3,12.0,,498
499,2024-05-18,Musculation,Bras,Triceps à la Poulie Inversée,,45.0,11.0,,499
500,2024-05-18,Musculation,Bras,Biceps Curls,,7.0,10.0,,500
501,2024-05-18,Musculation,Bras,Biceps Curls,,7.0,10.0,,501
502,2024-05-19,Musculation,Épaules,Converging Shoulder Press,,27.0,12.0,,502
503,2024-05-19,Musculation,Épaules,Converging Shoulder Press,,32.0,10.0,,503
504,2024-05-19,Musculation,Épaules,Converging Shoulder Press,,32.0,10.0,,504
505,2024-05-19,Musculation,Épaules,Converging Shoulder Press,,32.0,10.0,,505
506,2024-05-19,Musculation,Épaules,Converging Shoulder Press,,27.0,10.0,,506
507,2024-05-19,Musculation,Épaules,Élévations Frontales Haltères,,7.0,10.0,,507
508,2024-05-19,Musculation,Épaules,Élévations Frontales Haltères,,7.0,12.0,,508
509,2024-05-19,Musculation,Épaules,Élévations Frontales Haltères,,7.0,12.0,,509
510,2024-05-19,Musculation,Épaules,Élévations Frontales Haltères,,7.0,12.0,,510
511,2024-05-19,Musculation,Épaules,Élévation Latérale Haltères,,6.0,10.0,,511
512,2024-05-19,Musculation,Épaules,Élévation Latérale Haltères,,6.0,10.0,,512
513,2024-05-19,Musculation,Épaules,Élévation Latérale Haltères,,6.0,10.0,,513
514,2024-05-19,Musculation,Épaules,Élévation Latérale Haltères,,6.0,10.0,,514
515,2024-05-20,Musculation,Pectoraux,Développé Couché Haltères,,18.0,12.0,,515
516,2024-05-20,Musculation,Pectoraux,Développé Couché Haltères,,18.0,12.0,,516
517,2024-05-20,Musculation,Pectoraux,Développé Couché Haltères,,18.0,12.0,,517
518,2024-05-20,Musculation,Pectoraux,Développé Couché Haltères,,18.0,12.0,,518
519,2024-05-20,Musculation,Pectoraux,Développé Couché Haltères,,18.0,12.0,,519
520,2024-05-20,Musculation,Bras,Triceps Pull Downs Poulie,,29.3,10.0,,520
521,2024-05-20,Musculation,Bras,Triceps Pull Downs Poulie,,29.3,10.0,,521
522,2024-05-20,Musculation,Bras,Triceps Pull Downs Poulie,,34.3,10.0,,522
523,2024-05-20,Musculation,Bras,Triceps Pull Downs Poulie,,34.3,10.0,,523
524,2024-05-20,Musculation,Bras,Triceps Pull Downs Poulie,,34.3,10.0,,524
525,2024-05-20,Musculation,Pectoraux,Pec Fly,,66.0,15.0,,525
526,2024-05-20,Musculation,Pectoraux,Pec Fly,,73.0,12.0,,526
527,2024-05-20,Musculation,Pectoraux,Pec Fly,,73.0,12.0,,527
528,2024-05-20,Musculation,Pectoraux,Pec Fly,,73.0,12.0,,528
529,2024-05-20,Musculation,Pectoraux,Pec Fly,,73.0,12.0,,529
530,2024-05-20,Musculation,Bras,Dips,,,15.0,,530
531,2024-05-20,Musculation,Bras,Dips,,,15.0,,531
532,2024-05-20,Musculation,Bras,Dips,,,15.0,,532
533,2024-05-20,Musculation,Bras,Dips,,,15.0,,533
534,2024-05-20,Musculation,Bras,Dips,,,15.0,,534
535,2024-05-21,Musculation,Dos,Lat Pull,,66.0,7.0,,535
536,2024-05-21,Musculation,Dos,Lat Pull,,66.0,7.0,,536
537,2024-05-21,Musculation,Dos,Lat Pull,,59.0,10.0,,537
538,2024-05-21,Musculation,Dos,Lat Pull,,59.0,10.0,,538
539,2024-05-21,Musculation,Dos,Lat Pull,,59.0,10.0,,539
540,2024-05-21,Musculation,Dos,Lat Pull,,59.0,10.0,,540
541,2024-05-21,Musculation,Dos,Back Extension,,10.0,10.0,,541
542,2024-05-21,Musculation,Dos,Back Extension,,10.0,10.0,,542
543,2024-05-21,Musculation,Dos,Back Extension,,10.0,10.0,,543
544,2024-05-21,Musculation,Dos,Back Extension,,10.0,10.0,,544
545,2024-05-21,Musculation,Dos,Diverging Seated Row,,52.0,8.0,,545
546,2024-05-21,Musculation,Dos,Diverging Seated Row,,52.0,8.0,,546
547,2024-05-21,Musculation,Dos,Diverging Seated Row,,52.0,8.0,,547
548,2024-05-21,Musculation,Dos,Diverging Seated Row,,52.0,8.0,,548
549,2024-05-22,Musculation,Full Body,Squat,,60.0,10.0,,549
550,2024-05-22,Musculation,Full Body,Squat,,60.0,10.0,,550
551,2024-05-22,Musculation,Full Body,Squat,,60.0,10.0,,551
552,2024-05-22,Musculation,Full Body,Squat,,70.0,10.0,,552
553,2024-05-22,Musculation,Full Body,Squat,,80.0,10.0,,553
554,2024-05-22,Musculation,Full Body,Hip Thrust,,100.0,10.0,,554
555,2024-05-22,Musculation,Full Body,Hip Thrust,,100.0,10.0,,555
556,2024-05-22,Musculation,Full Body,Hip Thrust,,100.0,10.0,,556
557,2024-05-23,Musculation,Bras,Biceps Curl Poulie,,27.0,10.0,,557
558,2024-05-23,Musculation,Bras,Biceps Curl Poulie,,27.0,10.0,,558
559,2024-05-23,Musculation,Bras,Biceps Curl Poulie,,27.0,10.0,,559
560,2024-05-23,Musculation,Bras,Biceps Curl Poulie,,27.0,10.0,,560
561,2024-05-23,Musculation,Bras,Triceps Double Chassées Croisé à la Poulie,,9.0,12.0,,561
562,2024-05-23,Musculation,Bras,Triceps Double Chassées Croisé à la Poulie,,11.5,10.0,,562
563,2024-05-23,Musculation,Bras,Triceps Double Chassées Croisé à la Poulie,,14.0,10.0,,563
564,2024-05-23,Musculation,Bras,Triceps Double Chassées Croisé à la Poulie,,14.0,10.0,,564
565,2024-05-23,Musculation,Abdos,Abdos Inclinés,,15.0,10.0,,565
566,2024-05-23,Musculation,Abdos,Abdos Inclinés,,15.0,10.0,,566
567,2024-05-23,Musculation,Bras,Arm Curl,,29.3,10.0,,567
568,2024-05-23,Musculation,Bras,Arm Curl,,32.0,10.0,,568
569,2024-05-23,Musculation,Bras,Arm Curl,,34.3,10.0,,569
570,2024-05-23,Musculation,Bras,Arm Curl,,36.0,10.0,,570
571,2024-05-25,Musculation,Full Body,Rear Delt,,73.0,10.0,,571
572,2024-05-25,Musculation,Full Body,Rear Delt,,73.0,10.0,,572
573,2024-05-25,Musculation,Full Body,Rear Delt,,73.0,10.0,,573
574,2024-05-25,Musculation,Full Body,Rear Delt,,73.0,10.0,,574
575,2024-05-25,Musculation,Full Body,Rear Delt,,73.0,10.0,Trop lourd,575
576,2024-05-25,Musculation,Full Body,Lat Pull,,59.0,10.0,,576
577,2024-05-25,Musculation,Full Body,Lat Pull,,59.0,10.0,,577
578,2024-05-25,Musculation,Full Body,Lat Pull,,59.0,10.0,,578
579,2024-05-25,Musculation,Full Body,Lat Pull,,59.0,10.0,,579
580,2024-05-25,Musculation,Full Body,Lat Pull,,59.0,10.0,Bon poid essayer de monter dans 2 séances,580
581,2024-05-25,Musculation,Full Body,Squat,,80.0,10.0,,581
582,2024-05-25,Musculation,Full Body,Squat,,80.0,10.0,,582
583,2024-05-25,Musculation,Full Body,Squat,,80.0,10.0,,583
584,2024-05-25,Musculation,Full Body,Squat,,80.0,10.0,,584
585,2024-05-25,Musculation,Full Body,Squat,,80.0,10.0,Bon poid,585
586,2024-05-25,Musculation,Full Body,Développé Couché,,55.0,10.0,,586
587,2024-05-25,Musculation,Full Body,Développé Couché,,55.0,10.0,,587
588,2024-05-25,Musculation,Full Body,Développé Couché,,55.0,10.0,,588
589,2024-05-25,Musculation,Full Body,Développé Couché,,55.0,10.0,Encore un peu lourd mais j’essaie de partir sur ce poid moyen,589
590,2024-05-26,Musculation,Pectoraux,Développé Couché Haltères,,20.0,10.0,,590
591,2024-05-26,Musculation,Pectoraux,Développé Couché Haltères,,20.0,10.0,,591
592,2024-05-26,Musculation,Pectoraux,Développé Couché Haltères,,20.0,10.0,,592
593,2024-05-26,Musculation,Pectoraux,Développé Couché Haltères,,20.0,10.0,,593
594,2024-05-26,Musculation,Pectoraux,Développé Couché Haltères,,20.0,10.0,essayer de monter prochaine séance,594
595,2024-05-26,Musculation,Pectoraux,Pectoraux à la Poulie Haut ,,25.3,10.0,,595
596,2024-05-26,Musculation,Pectoraux,Pectoraux à la Poulie Haut ,,25.3,10.0,,596
597,2024-05-26,Musculation,Pectoraux,Pectoraux à la Poulie Haut ,,25.3,10.0,,597
598,2024-05-26,Musculation,Pectoraux,Pectoraux à la Poulie Haut ,,25.3,10.0,,598
599,2024-05-26,Musculation,Pectoraux,Pectoraux à la Poulie Haut ,,25.3,10.0,,599
600,2024-05-26,Musculation,Pectoraux,Pectoraux à la Poulie Bas,,20.3,10.0,,600
601,2024-05-26,Musculation,Pectoraux,Pectoraux à la Poulie Bas,,23.0,10.0,,601
602,2024-05-26,Musculation,Pectoraux,Pectoraux à la Poulie Bas,,23.0,10.0,,602
603,2024-05-26,Musculation,Pectoraux,Pectoraux à la Poulie Bas,,23.0,10.0,,603
604,2024-05-26,Musculation,Pectoraux,Pectoraux à la Poulie Bas,,23.0,10.0,,604
605,2024-05-26,Musculation,Bras,Triceps à la Poulie Inversée,,36.0,15.0,,605
606,2024-05-26,Musculation,Bras,Triceps à la Poulie Inversée,,41.0,12.0,,606
607,2024-05-26,Musculation,Bras,Triceps à la Poulie Inversée,,45.0,12.0,,607
608,2024-05-26,Musculation,Bras,Triceps à la Poulie Inversée,,45.0,12.0,,608
609,2024-05-26,Musculation,Bras,Triceps à la Poulie Inversée,,45.0,12.0,,609
610,2024-05-26,Musculation,Pectoraux,Dip Assist,,14.0,10.0,,610
611,2024-05-26,Musculation,Pectoraux,Dip Assist,,14.0,10.0,,611
612,2024-05-26,Musculation,Pectoraux,Dip Assist,,14.0,10.0,un peu trop lourd,612
613,2024-05-26,Musculation,Pectoraux,Pec Fly,,66.0,12.0,,613
614,2024-05-26,Musculation,Pectoraux,Pec Fly,,66.0,12.0,,614
615,2024-05-26,Musculation,Pectoraux,Pec Fly,,66.0,12.0,,615
616,2024-05-26,Musculation,Pectoraux,Pec Fly,,66.0,12.0,,616
617,2024-05-26,Musculation,Pectoraux,Pec Fly,,66.0,12.0,trop léger même pour fin de séance,617
618,2024-05-28,Musculation,Dos,Rotary Torso,,54.0,15.0,,618
619,2024-05-28,Musculation,Dos,Rotary Torso,,54.0,15.0,,619
620,2024-05-28,Musculation,Dos,Rotary Torso,,54.0,15.0,,620
621,2024-05-28,Musculation,Dos,Rotary Torso,,54.0,15.0,,621
622,2024-05-28,Musculation,Dos,Traction avec Élastique,,,10.0,,622
623,2024-05-28,Musculation,Dos,Traction avec Élastique,,,10.0,,623
624,2024-05-28,Musculation,Dos,Traction avec Élastique,,,10.0,,624
625,2024-05-28,Musculation,Dos,Traction avec Élastique,,,10.0,,625
626,2024-05-28,Musculation,Dos,Traction avec Élastique,,,10.0,,626
627,2024-05-28,Musculation,Dos,Biceps Curl Assis,,8.0,10.0,,627
628,2024-05-28,Musculation,Dos,Biceps Curl Assis,,8.0,10.0,,628
629,2024-05-28,Musculation,Dos,Biceps Curl Prise Marteau,,8.0,10.0,,629
630,2024-05-29,Musculation,Épaules,Développé Militaire Haltères,,16.0,10.0,Bon poid pour le moment,630
631,2024-05-29,Musculation,Épaules,Développé Militaire Haltères,,16.0,10.0,Bon poid pour le moment,631
632,2024-05-29,Musculation,Épaules,Développé Militaire Haltères,,16.0,10.0,Bon poid pour le moment,632
633,2024-05-29,Musculation,Épaules,Développé Militaire Haltères,,16.0,10.0,Bon poid pour le moment,633
634,2024-05-29,Musculation,Épaules,Développé Militaire Haltères,,16.0,10.0,Bon poid pour le moment,634
635,2024-05-29,Musculation,Épaules,Triceps à la Poulie Inversée,,27.0,12.0,,635
636,2024-05-29,Musculation,Épaules,Triceps à la Poulie Inversée,,32.0,12.0,,636
637,2024-05-29,Musculation,Épaules,Triceps à la Poulie Inversée,,36.0,12.0,,637
638,2024-05-29,Musculation,Épaules,Triceps à la Poulie Inversée,,38.2,12.0,,638
639,2024-05-29,Musculation,Épaules,Triceps à la Poulie Inversée,,41.0,12.0,,639
640,2024-05-30,Musculation,Dos,Traction avec Élastique,,,10.0,,640
641,2024-05-30,Musculation,Dos,Low Row,,59.0,10.0,,641
642,2024-05-30,Musculation,Dos,Low Row,,59.0,10.0,,642
643,2024-05-30,Musculation,Dos,Low Row,,59.0,10.0,,643
644,2024-05-30,Musculation,Dos,Low Row,,59.0,10.0,,644
645,2024-05-30,Musculation,Dos,Low Row,,59.0,10.0,,645
646,2024-05-30,Musculation,Dos,Biceps Curl Poulie,,27.0,10.0,,646
647,2024-05-30,Musculation,Dos,Biceps Curl Poulie,,27.0,10.0,,647
648,2024-05-30,Musculation,Dos,Biceps Curl Poulie,,23.0,10.0,,648
649,2024-05-30,Musculation,Dos,Biceps Curl Poulie,,23.0,10.0,,649
650,2024-05-30,Musculation,Dos,Biceps Curl Poulie,,23.0,10.0,,650
651,2024-05-30,Musculation,Dos,Back Extension,,10.0,10.0,,651
652,2024-05-30,Musculation,Dos,Back Extension,,10.0,10.0,,652
653,2024-05-30,Musculation,Dos,Rear Delt,,66.0,12.0,,653
654,2024-05-30,Musculation,Dos,Rear Delt,,66.0,12.0,,654
655,2024-05-30,Musculation,Dos,Rear Delt,,66.0,10.0,,655
656,2024-05-30,Musculation,Dos,Rear Delt,,66.0,12.0,,656
657,2024-05-30,Musculation,Dos,Rear Delt,,66.0,12.0,,657
658,2024-05-30,Musculation,Dos,Biceps Curl Allongé,,6.0,10.0,,658
659,2024-05-30,Musculation,Dos,Biceps Curl Allongé,,6.0,10.0,,659
660,2024-05-30,Musculation,Dos,Biceps Curl Allongé,,6.0,10.0,,660
661,2024-06-01,Musculation,Full Body,Mollet sur Leg Press,,73.0,12.0,,661
662,2024-06-01,Musculation,Full Body,Mollet sur Leg Press,,73.0,12.0,,662
663,2024-06-01,Musculation,Full Body,Mollet sur Leg Press,,73.0,12.0,,663
664,2024-06-01,Musculation,Full Body,Mollet sur Leg Press,,73.0,12.0,,664
665,2024-06-01,Musculation,Full Body,Biceps Curl à la barre,,20.0,10.0,,665
666,2024-06-01,Musculation,Full Body,Biceps Curl à la barre,,20.0,12.0,,666
667,2024-06-01,Musculation,Full Body,Biceps Curl à la barre,,20.0,12.0,,667
668,2024-06-01,Musculation,Full Body,Biceps Curl à la barre,,20.0,12.0,,668
669,2024-06-01,Musculation,Full Body,Biceps Curl à la barre,,20.0,12.0,,669
670,2024-06-01,Musculation,Full Body,Triceps à la Poulie Inversée,,41.0,12.0,,670
671,2024-06-01,Musculation,Full Body,Triceps à la Poulie Inversée,,45.0,12.0,,671
672,2024-06-01,Musculation,Full Body,Triceps à la Poulie Inversée,,45.0,12.0,,672
673,2024-06-01,Musculation,Full Body,Triceps à la Poulie Inversée,,45.0,12.0,,673
